Day,Search term,Match type,Added/Excluded,Ad group,Keyword,Clicks,Impr.,CTR,Currency code,Avg. CPC,Cost,Conv. rate,Conversions,Cost / conv.
2026-04-12,vakantiewoningen voor groepen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > groep,[groepshuis huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-04,huis 12 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[huisje 12 personen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,kampeerboerderij 40 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 20+ persoons,[40 personen huisje],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-03-31,leuke vakantieparken met kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[kindvriendelijke vakantieparken],1,1,100.00%,EUR,1.98,1.98,0.00%,0.00,0.00
2026-04-11,1 overnachting met kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[overnachting met kinderen],0,4,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-07,vakantiewoningen 18 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[18 persoons vakantiehuis],1,1,100.00%,EUR,1.93,1.93,0.00%,0.00,0.00
2026-04-06,vakantiehuis voor 7 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 5-8 persoons,[7 personen huisje huren],1,1,100.00%,EUR,1.87,1.87,0.00%,0.00,0.00
2026-04-12,vakantiehuis voor 13 personen,Exact match,Added,LDL | NL | S | GE | Accommodations > 9-13 persoons,[vakantiehuis voor 13 personen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,huis voor 10 personen huren,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[10 personen huisje huren],1,1,100.00%,EUR,2.00,2.00,0.00%,0.00,0.00
2026-04-08,woning huren vakantie,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantie woning huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-03,vakantiehuisje op park met zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[vakantiehuisje met zwemparadijs],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-10,bungalow vakantie,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[bungalow],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-09,wellness overnachting huisje,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > wellness,[wellness huisje huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,12 persoons vakantiehuisje,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[12 persoons vakantiehuis],2,1,200.00%,EUR,1.96,3.92,0.00%,0.00,0.00
2026-04-08,huis huren 8 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 5-8 persoons,[8 personen huisje huren],2,1,200.00%,EUR,2.00,4.00,0.00%,0.00,0.00
2026-04-05,vakantiehuis voor 6 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 5-8 persoons,[vakantiehuis 6 personen],1,1,100.00%,EUR,1.89,1.89,100.00%,1.00,1.89
2026-04-10,huisje huren met hottub,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > bubbelbad,[huisjes met hottub],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,kinder bungalowpark,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[kindvriendelijke vakantieparken],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,vakantiehuisje voor 1 persoon,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 1-4 persoons,[vakantiehuisje 1 persoon],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-04,vakantiehuizen 10 personen,Exact match,Added,LDL | NL | S | GE | Accommodations > 9-13 persoons,[vakantiehuizen 10 personen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-08,vakantiehuisje 10 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[vakantiehuis voor 10 personen],1,1,100.00%,EUR,1.94,1.94,0.00%,0.00,0.00
2026-04-07,villa met privé zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[huisje met prive zwembad],1,1,100.00%,EUR,1.96,1.96,0.00%,0.00,0.00
2026-04-13,2 persoons huisje huren,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 1-4 persoons,[2 personen huisje],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-05,luxe glamping,Exact match,Added,LDL | NL | S | GE | Accommodations > glamping,[luxe glamping],1,1,100.00%,EUR,1.93,1.93,0.00%,0.00,0.00
2026-04-11,nachtje weg met kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[overnachting met kinderen],13,122,10.66%,EUR,1.63,21.22,0.00%,0.00,0.00
2026-04-10,huisje huren op vakantiepark,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantiebungalow huren],1,4,25.00%,EUR,1.97,1.97,0.00%,0.00,0.00
2026-04-12,groepsaccommodatie op vakantiepark,Exact match,Added,LDL | NL | S | GE | Accommodations > groep,[groepsaccommodatie op vakantiepark],2,5,40.00%,EUR,0.96,1.92,0.00%,0.00,0.00
2026-04-11,bungalow boeken,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[bungalows],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,groepsaccommodatie 11 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[vakantiehuis voor 11 personen],1,3,33.33%,EUR,2.00,2.00,0.00%,0.00,0.00
2026-04-12,nachtjes weg met kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[overnachting met kinderen],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,vakantiehuisje 14 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[14 personen huisje huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-01,nachtje weg kids,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[overnachting met kinderen],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,park met zwembad en glijbanen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[park met zwemparadijs],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-09,vakantiehuisje met hottub,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > bubbelbad,[huisje met hottub],0,5,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-04,huis 40 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 20+ persoons,[vakantiehuis 40 personen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-10,wellness huisje natuur,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > wellness,[wellness huisje in het bos],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-07,bungalow huren,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantie bungalow huren],1,6,16.67%,EUR,1.80,1.80,0.00%,0.00,0.00
2026-04-09,overnachting met kinderen,Exact match,Added,LDL | NL | S | GE | Accommodations > kinderen,[overnachting met kinderen],2,6,33.33%,EUR,1.53,3.05,0.00%,0.00,0.00
2026-04-11,groepswoning,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > groep,[groepsvakantiehuis],0,3,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-07,huisjes 8 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 5-8 persoons,[8 personen vakantiewoning],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-08,vakantiepark voor kleine kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[vakantiepark met kleine kinderen],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-09,vakantiehuisje huren met zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[huisje huren met zwembad],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-02,vakantiehuisje 9 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[vakantiehuis 9 personen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,huisdieren mee op vakantie,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > huisdier,[reizen met huisdier],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,vakantiehuis 10 personen,Exact match,Added,LDL | NL | S | GE | Accommodations > 9-13 persoons,[vakantiehuis 10 personen],6,17,35.29%,EUR,1.80,10.82,0.00%,0.00,0.00
2026-04-11,leuk park met kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[vakantiepark kleine kinderen],0,4,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,leuke vakantie voor 2 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 1-4 persoons,[2 personen vakantie],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-09,hottub huisje huren,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > bubbelbad,[huisjes met hottub],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,bungalows nl,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[bungalows],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,kindvriendelijk vakantieparken,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[vakantiepark kleine kinderen],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-03,subtropisch zwembad overnachten,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[accommodatie met subtropisch zwembad],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-09,vakantiehuis whirlpool,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > bubbelbad,[huisje met whirlpool],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,vakantiehuis huren 10 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[vakantiehuis voor 10 personen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-08,vakantiehuisje boeken,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantie huisje],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-04,leuke vakantieparken met kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[kindvriendelijke vakantieparken],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,grote woning huren,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > groep,[groepshuisje huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,leuke vakantie met kind,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[vakantie met kinderen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-06,groepsaccommodatie 40 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 20+ persoons,[40 persoons vakantiehuis],1,3,33.33%,EUR,1.96,1.96,0.00%,0.00,0.00
2026-04-06,bungalo,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[bungalow],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,vakantiepark huisje huren,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantiehuisje huren],2,4,50.00%,EUR,1.95,3.90,0.00%,0.00,0.00
2026-04-06,grote vakantiewoning huren,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > groep,[grote vakantiehuizen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-07,safaritent,Exact match,Added,LDL | NL | S | GE | Accommodations > safaritent,[safaritent],2,15,13.33%,EUR,1.95,3.90,0.00%,0.00,0.00
2026-04-05,vakantiehuisjes te huur,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantie huisjes],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,leuk vakantiehuisje,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantie huisjes],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-02,vak huisjes,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantiehuis],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,weekend weg met subtropisch zwembad,Exact match,Added,LDL | NL | S | GE | Accommodations > zwembad,[weekend weg met subtropisch zwembad],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,nacht weg met kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[overnachting met kinderen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-02,huisje bos sauna,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > wellness,[wellness huisje in het bos],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-07,huisje kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[kinderbungalow],1,2,50.00%,EUR,1.93,1.93,0.00%,0.00,0.00
2026-04-11,wellness huisjes,Exact match,Added,LDL | NL | S | GE | Accommodations > wellness,[wellness huisjes],1,4,25.00%,EUR,1.95,1.95,0.00%,0.00,0.00
2026-04-12,leuke vakantiehuisjes met kinderen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[vakantiehuisje met kinderen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-03-31,vakantiehuis voor 24 personen,Exact match,Added,LDL | NL | S | GE | Accommodations > 20+ persoons,[vakantiehuis voor 24 personen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-10,groepsaccommodatie 16 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[vakantiehuis 16 personen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-03-31,8 personen bungalow,Exact match,Added,LDL | NL | S | GE | Accommodations > 5-8 persoons,[8 personen bungalow],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,vakantie huis met prive zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[vakantiehuis met privé zwembad],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,vakantiehuis huren voor 6 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 5-8 persoons,[vakantiehuis 6 personen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,groot familiehuis huren,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > groep,[groepsvakantiehuis],1,1,100.00%,EUR,1.98,1.98,0.00%,0.00,0.00
2026-04-05,subtropisch zwembad vakantiepark,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[vakantiepark subtropisch zwembad],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-03-31,kinder vakantieparken,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[kindvriendelijke vakantieparken],1,1,100.00%,EUR,1.95,1.95,0.00%,0.00,0.00
2026-04-08,vakantiewoning 14 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[14 personen huisje],1,2,50.00%,EUR,1.99,1.99,0.00%,0.00,0.00
2026-04-10,huisje met zwembad,Exact match,Added,LDL | NL | S | GE | Accommodations > zwembad,[huisje met zwembad],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-01,vakantie bungalow,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[bungalow],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-04,vakantiehuis 18 personen,Exact match,Added,LDL | NL | S | GE | Accommodations > 14-19 persoons,[vakantiehuis 18 personen],0,4,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-09,huurhuis met zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[huis met zwembad huren],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-10,recreatiepark met zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[parken met zwemparadijs],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-11,vakantiebungalow,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[bungalows],0,3,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,groepshuizen 40 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 20+ persoons,[40 persoons vakantiehuis],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-03-31,vakantiepark kind,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[vakantieparken kinderen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-04,vakantiewoning groep,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > groep,[groepshuisje],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-08,recreatie park,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiepark,[vakantieparken],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-09,villa met zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[vakantiehuizen met prive zwembad],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,huisje 10 personen,Exact match,Added,LDL | NL | S | GE | Accommodations > 9-13 persoons,[huisje 10 personen],1,3,33.33%,EUR,1.97,1.97,0.00%,0.00,0.00
2026-04-12,leuk huisje huren,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantie huisjes],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-04,huis 15 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[15 personen huisje],1,1,100.00%,EUR,1.95,1.95,0.00%,0.00,0.00
2026-04-01,goedkope groepsaccommodatie 20 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 20+ persoons,[20 personen huisje huren],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-05,vakantiehuisje 15 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[15 personen huisje huren],1,1,100.00%,EUR,1.96,1.96,0.00%,0.00,0.00
2026-04-13,vakantieboerderij 14 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[14 persoons vakantiehuis],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-03-31,overnachten in een safaritent,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > glamping,[safaritenten],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-03-31,huisje huren voor 12 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[huisje 12 personen],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,holiday home,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantiehuis],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-12,groepsaccommodatie 24 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 20+ persoons,[vakantiehuis voor 24 personen],3,9,33.33%,EUR,1.79,5.37,0.00%,0.00,0.00
2026-04-01,vakantiehuisje met jacuzzi,Exact match,Added,LDL | NL | S | GE | Accommodations > bubbelbad,[vakantiehuisje met jacuzzi],0,11,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-03,wellness huisje in de natuur,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > wellness,[wellness huisje in het bos],0,2,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-13,zomerhuis,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantiehuisjes],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-10,huis huren voor 12 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 9-13 persoons,[12 persoons vakantiehuis],1,1,100.00%,EUR,1.92,1.92,0.00%,0.00,0.00
2026-04-11,vakantiehuis vriendengroep,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > groep,[groepsvakantiehuis],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-06,vakantiepark met kids,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[kindvriendelijke vakantieparken],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-10,vakantiebungalow 14 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 14-19 persoons,[14 persoons vakantiehuis],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-10,vakantie voor het hele gezin,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > kinderen,[kinder vakantie],0,1,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-09,overnachting met zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[accommodatie met zwembad],0,4,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-09,bungalow met prive zwembad,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > zwembad,[huisje met prive zwembad],1,2,50.00%,EUR,1.92,1.92,0.00%,0.00,0.00
2026-04-07,vakantiebungalow huren,Exact match,Added,LDL | NL | S | GE | Accommodations > vakantiehuis,[vakantiebungalow huren],0,3,0.00%,EUR,0,0.00,0.00%,0.00,0.00
2026-04-06,kinderbungalow,Exact match,Added,LDL | NL | S | GE | Accommodations > kinderen,[kinderbungalow],1,1,100.00%,EUR,2.00,2.00,0.00%,0.00,0.00
2026-04-05,vakantiehuisje 7 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 5-8 persoons,[7 personen vakantiehuis],1,1,100.00%,EUR,2.00,2.00,0.00%,0.00,0.00
2026-04-12,huisje 6 personen,Exact match (close variant),None,LDL | NL | S | GE | Accommodations > 5-8 persoons,[6 personen huisje],0,5,0.00%,EUR,0,0.00,0.00%,0.00,0.00
